_id,store_id,store_name,address,mailing_city,state,zip,municipality,corp_id,neighborhood,longitude,latitude,business_phone,alternate_phone,price_verification,fuel_dispenser,scale,timing,misc_inspection,oob,unit,shopping_center,new_municipality
1842449,32706,TARENTUM BORO,318 E 2ND AVE,TARENTUM,PA,15084,TARENTUM,,,-79.751889,40.600863,(724) 224-1515,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Tarentum
1842450,32708,GNC,6401 PENN AVE,PITTSBURGH,PA,15206,EAST LIBERTY,,East Liberty,-79.9182315,40.458537,(412) 361-1920,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1842451,32709,ATLANTIC GOLD EXCHANGE,19095 PERRY HWY,MARS,PA,16046,WARRENDALE,,,-80.099253,40.673754,888 2BYGOOD,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,MARSHALL
1842452,32710,FERRELL GAS,1000 NEVILLE RD,PITTSBURGH,PA,15225,NEVILLE ISLAND,,,-80.085006,40.495059,(330) 204-3882,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Neville
1842453,32711,EAST MCKEESPORT MUNICIPAL,907 FLORENCE AVE,EAST MC KEESPORT,PA,15035,E. MCKEESPORT,,,-79.80723,40.383558,(412) 824-2531,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1842454,32712,GNC,96 HIGHLAND MALL,NATRONA HEIGHTS,PA,15065,NATRONA HEIGHTS,,,-79.7123655,40.646124,724-224-4016,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Harrison
1842455,32713,RADIO SHACK,72 HIGHLAND MALL,NATRONA HEIGHTS,PA,15065,NATRONA HEIGHTS,,,-79.7123655,40.645656,724-224-7212,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,HARRISON
1842456,32714,GOLD AND GALS,700 WATERCREST WAY,CHESWICK,PA,15024,CHESWICK,,,-79.803477,40.539924,(412) 333-6309,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Cheswick
1842457,32715,CASH FOR GOLD,1822 UNION AVE HEIGHTS PLAZA,NATRONA HEIGHTS,PA,15065,NATRONA HEIGHTS,,,-79.7223375,40.623903,724-351-6171,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,,HARRISON
1842458,32717,GET GO,6507 UNIVERSITY BLVD,CORAOPOLIS,PA,15108,MOON TWP,,,-80.2185345,40.518252,(412) 559-4466,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Moon
1842459,32718,FEDEX,2000 HALVERSON RD,PITTSBURGH,PA,15231,FINDLAY TWP,,,-80.2374795,40.50441,(412) 472-8180,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Moon
1842460,32719,HAROLD B WEITZ INC,6315 FORBES AVE,PITTSBURGH,PA,15217,SQUIRREL HILL,,Squirrel Hill North,-79.918281,40.438323,(412) 521-1879,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Pittsburgh
1842461,32720,THE VITAMIN SHOPPE,4145 WILLIAM PENN HWY,MONROEVILLE,PA,15146,MONROEVILLE,,,-79.7658975,40.439178,(412) 380-1493,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Monroeville
1842462,32721,ESTATE BUYERS,924 SHERATON DR,MARS,PA,16046,MARSHALL TWP,,,-80.0969625,40.670451,724-772-2700,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Marshall
1842463,32722,ESTATE BUYERS,4859 MCKNIGHT RD,PITTSBURGH,PA,15237,ROSS TWP,,,-80.010045,40.527873,412-366-5200,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,ROSS
1842464,32726,GLASSPORT BORO,440 MONONGAHELA AVE,GLASSPORT,PA,15045,GLASSPORT,,,-79.892685,40.327794,(412) 673-4514,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Glassport
1842465,32727,BODY CENTRAL,590 PITTSBURGH MILLS CIR,TARENTUM,PA,15084,TARENTUM,,,-79.797834,40.572945,724-274-6024,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,GALLERIA @ PITTSBURGH MILLS,FRAZER
1842466,32728,MCKEESPORT MARINA,501 WATER ST,MCKEESPORT,PA,15132,MCKEESPORT,,,-79.84866132,40.3384732440001,(412) 678-6979,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,McKeesport
1842467,32729,ATLANTIC GOLD EXCHANGE,5428 CAMPBELLS RUN RD,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.157618,40.447251,412-809-8111,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,ROBINSON
1842468,32730,JEFFERSON REGIONAL MEDICAL CENTER,565 COAL VALLEY RD,CLAIRTON,PA,15025,JEFFERSON HILLS,,,-79.9336485,40.317894,(412) 469-7231,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
1842469,32731,ALLEGHENY SMOKEWORKS,217 FREEPORT RD,PITTSBURGH,PA,15238,BLAWNOX,,,-79.864353,40.492431,(412) 828-6653,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
1842470,32734,TUESDAY MORNING,3430 WILLIAM PENN HWY,PITTSBURGH,PA,15235,WILKINS TWP,,,-79.8133275,40.42926,412-825-3262,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Wilkins
1842471,32735,HH GREGG,800 CHAUVET DR,PITTSBURGH,PA,15275,ROBINSON TWP,,,-80.180946,40.446864,412-489-9316,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Robinson
1842472,32736,PARTY CITY,120 QUINN DR,PITTSBURGH,PA,15275,N. FAYETTE,,,-80.179884,40.446756,412-788-4857,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,North Fayette
1842473,32737,PA GOLD CO,999 STEEN RD,BRIDGEVILLE,PA,15017,PRESTO,,,-80.108307,40.376547,724-747-5075,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,COLLIER
1842474,32738,NOVA CHEMICAL,1555 CORAOPOLIS HTS RD,CORAOPOLIS,PA,15108,MOON TWP,,,-80.2049175,40.50036,(412) 490-4591,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Moon
1842475,32739,MUNHALL BORO,1900 WEST ST,HOMESTEAD,PA,15120,MUNHALL,,,-79.9046775,40.399065,412-464-7300,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Munhall
1842476,32740,CITI TRENDS,1500 YOST BLVD,PITTSBURGH,PA,15221,BRADDOCK HILLS,,,-79.8536925,40.414896,412-271-2052,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,BRADDOCK HILLS
1842477,32741,HH GREGG,9951 MOUNTAINVIEW DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,,,412-543-3021,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,West Mifflin
1842478,32742,MARSHALLS,9931 MOUNTAINVIEW DR,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.9515045,40.341087,(412) 650-6592,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1842479,32743,SHEETZ ,3457 WILLIAM PENN HWY,PITTSBURGH,PA,15235,WILKINS TWP,,,-79.811163,40.430574,(412) 825-4151,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Wilkins
1842480,32744,ELIZABETH BOROUGH POLICE DEPT,206 3RD AVE,ELIZABETH,PA,15037,ELIZABETH,,,-79.8873596349999,40.271814905,(412) 384-4041,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Elizabeth
1842481,32745,WEST HOMESTEAD BORO,456 WEST 8TH AVE,HOMESTEAD,PA,15120,W. HOMESTEAD,,,-79.917309,40.401216,(412) 461-1844,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,
1842482,32746,ZUMIEZ,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.157114,40.454541,(412) 787-2439,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1842483,32747,GREAT CLIPS,5990 UNIVERSITY BLVD,CORAOPOLIS,PA,15108,MOON TWP,,,-80.219277,40.521555,(412) 262-5477,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Moon
1842484,32748,PET SUPPLIES PLUS,1100 SETTLERS RIDGE CENTER DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1473265,40.440501,(412) 788-4213,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Robinson
1842485,32749,BRADDOCK BORO,415 6TH ST,BRADDOCK,PA,15104,BRADDOCK,,,-79.868358,40.403871,412-271-1018,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1842486,32750,DOLLAR GENERAL,131 BRADFORD AVE,PITTSBURGH,PA,15205,CRAFTON,,,-80.066907,40.433814,(412) 922-9010,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1842487,32751,FALLAS,256 CRAFTON INGRAM SHOPPING CTR,PITTSBURGH,PA,15205,INGRAM,,,-80.071281,40.441752,412-249-9101,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CRAFTON INGRAM SHOPPING  CENTER,Ingram
1842488,32753,OMNI CARE SERVICES,4700 STEUBENVILLE PIKE,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.101476,40.447791,(412) 919-0240,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Robinson
1842489,32754,AMERICAN COIN RARITIES,903 5TH AVE,CORAOPOLIS,PA,15108,CORAOPOLIS,,,-80.166311052,40.5179709700001,(412) 269-0181,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Coraopolis
1842490,32756,DUQUESNE MUNICIPAL,12 S 2ND ST,DUQUESNE,PA,15110,DUQUESNE,,,-79.8470505,40.372551,412-466-4746,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Duquesne
1842491,32757,HEINZ HEALEY,160 5TH AVE,PITTSBURGH,PA,15222,DOWNTOWN,,,-80.0023095,40.441284,(412) 281-5115,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1842492,32758,SCRUB SHACK EXPRESS,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.157114,40.454541,412-788-1490,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1842493,32759,SOMA INTIMATES,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.157114,40.454541,(412) 490-4859,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,THE MALL @ ROBINSON,Robinson
1842494,32760,BODY CENTRAL,100 ROBINSON CENTRE DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.157114,40.454541,412-788-1461,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,THE MALL @ ROBINSON,Robinson
1842495,32761,TREASURE HUNT,1680 WASHINGTON RD,PITTSBURGH,PA,15228,UPPER ST CLAIR,,,-80.051787,40.350312,(412) 851-9991,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
1842496,32762,SEWICKLEY BORO,601 THORN ST,SEWICKLEY,PA,15143,SEWICKLEY,,,-80.1797265,40.538169,(412) 741-4015,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Sewickley
1842497,32763,SHARPSBURG BORO,1611 MAIN ST,PITTSBURGH,PA,15215,SHARPSBURG,,,-79.9247835,40.494483,(412) 781-0546,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,Sharpsburg
1842498,32764,RITE AID,411 CORBET ST,TARENTUM,PA,15084,TARENTUM,,,-79.75242,40.602438,724-224-1111,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Tarentum
1842499,32765,MICHAELS,700 SETTLERS RIDGE CENTER DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1477675,40.440753,(412) 787-5348,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Robinson
1842500,32766,ROSS DRESS FOR LESS,500 SETTLERS RIDGE CENTER DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.148096,40.440942,(412) 747-4912,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Robinson
1842501,32767,LARRIMORS,249 5TH AVE,PITTSBURGH,PA,15222,DOWNTOWN,,,-80.0005545,40.441203,(412) 471-5727,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Pittsburgh
1842502,32768,JOS A BANK,230 5TH AVE,PITTSBURGH,PA,15222,DOWNTOWN,,,-80.001315,40.440789,(412) 471-1352,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1842503,32769,EAST COAST SANDWICHES,400 BEAVER ST,SEWICKLEY,PA,15143,SEWICKLEY,,,-80.179468471,40.5397552910001,412-741-7056,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,SEWICKLEY
1842504,32772,NCAH CASH FOR GOLD,PENN HILLS SHOP CTR,PITTSBURGH,PA,15235,PENN HILLS,,,-79.819394172,40.4716077790001,724-351-6171,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,PENN HILLS SHOPPING CENTER,PENN HILLS
1842505,32773,LEARNING EXPRESS TOYS,290 SETTLERS RIDGE CENTER DR,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.14923,40.440492,412-787-1199,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,ROBINSON
1842506,32774,IGA MARKET LAS PALMAS,1616 BROADWAY AVE,PITTSBURGH,PA,15216,BEECHVIEW,,Beechview,-80.0249445,40.410117,(412) 388-5010,(___) ___-____,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Pittsburgh
1842507,32775,FUN BY THE POUND,406 BEAVER ST,SEWICKLEY,PA,15143,SEWICKLEY,,,-80.181486,40.540959,(412) 741-9097,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Sewickley
1842508,32777,TAYLOR RENTAL,5901 BAPTIST RD,PITTSBURGH,PA,15236,BETHEL PARK,,,-80.0165025,40.348629,(412) 833-7300,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1842509,32778,SINCERELY YOGURT,12061 PERRY HWY,WEXFORD,PA,15090,WEXFORD,,,-80.0605125,40.631931,724-934-1976,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PINE
1842510,32779,MODERN CAFE,860 WESTERN AVE,PITTSBURGH,PA,15233,ALLEGHENY,,Allegheny West,-80.01639,40.452147,(412) 321-4550,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1842511,32780,FAMILY DOLLAR,3107 LIBERTY WAY,MCKEESPORT,PA,15133,LIBERTY BORO,,,-79.856217,40.32405,412-678-1842,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Liberty
1842512,32781,THE GOLD DEPOSIT,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-499-6897,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1842513,32782,UPMC MY HEALTH CAFETERIA,600 GRANT ST,PITTSBURGH,PA,15219,DOWNTOWN,,,-79.994853,40.441356,412-454-8418,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PITTSBURGH
1842514,32783,DOLLAR GENERAL,494 PITTSBURGH ST,SPRINGDALE,PA,15144,SPRINGDALE,,,-79.7866065,40.54059,(724) 275-0174,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Springdale
1842515,32784,CW PRICE,1763 S BRADDOCK AVE,PITTSBURGH,PA,15218,EDGEWOOD,,,-79.89452296,40.433005016,610-675-1291,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,EDGEWOOD TOWNE CENTRE,EDGEWOOD
1842516,32785,BODY CENTRAL,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-831-1281,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1842517,32786,PHILLIP PELUSI,301 SOUTH HILLS VILLAGE,PITTSBURGH,PA,15241,UPPER ST CLAIR,,,-80.0556525,40.342446,412-833-6770,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,SOUTH HILLS VILLAGE,Upper St. Clair
1842518,32787,YUMMY YO & BOBA TEA,4136 LIBRARY RD,PITTSBURGH,PA,15234,CASTLE SHANNON,,,-80.0291475,40.358934,412-343-3533,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,CASTLE SHANNON
1842519,32788,BRIDGEVILLE GOLD & SILVER BUYER,1190 WASHINGTON PIKE,BRIDGEVILLE,PA,15017,BRIDGEVILLE,,,-80.100711,40.369959,412-901-5780,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,COLLIER
1842520,32789,TREASURE CHEST GOLD BUYERS,5560 WILLIAM FLYNN HWY,GIBSONIA,PA,15044,GIBSONIA,,,-79.9398495,40.633002,724-502-4676,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,RICHLAND
1842521,32790,SOUTH HILLS JEWELERS,5247 LIBRARY RD,BETHEL PARK,PA,15102,BETHEL PARK,,,-80.0220645,40.332582,(412) 833-1588,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
1842522,32791,PGH GOLD BUYER,990 ROLAND RD,PITTSBURGH,PA,15221,TURTLE CREEK,,,-79.8350265,40.425714,412-250-7180,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,WILKINS
1842523,32792,BATES & HAYES CONCESSIONS,1610 HAWTHORNE ST,PITTSBURGH,PA,15201,ARSENAL,,,-79.9325415,40.48659,412-784-1493,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PITTSBURGH
1842524,32793,THOMAS JEWELERS,405 BEAVER ST,SEWICKLEY,PA,15143,SEWICKLEY,,,-80.181513,40.541274,(412) 741-3866,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Sewickley
1842525,32796,SHEETZ STORE,3025 BABCOCK BLVD,PITTSBURGH,PA,15237,ROSS TWP,,,-80.009613,40.515075,(412) 931-1716,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,Ross
1842526,32797,BURTONS TOTAL PET,1635 C S BRADDOCK AVE,PITTSBURGH,PA,15218,EDGEWOOD,,,-79.89452296,40.433005016,412-342-0110,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,EDGEWOOD TOWNE CENTRE,Edgewood
1842527,32798,GNC,2 PPG PL,PITTSBURGH,PA,15222,DOWNTOWN,,,-80.0033355,40.440465,412-281-9768,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PITTSBURGH
1842528,32800,FAMILY DOLLAR,821 CHARTIERS AVE,MC KEES ROCKS,PA,15136,MCKEES ROCKS,,,-80.0653545,40.465575,(412) 331-1328,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1842529,32801,RITE AID,623 E OHIO ST,PITTSBURGH,PA,15212,ALLEGHENY,,Allegheny West,-79.998363,40.453767,(412) 322-1566,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1842530,32802,PAT CATANS,1250 CHARTIERS AVE,MC KEES ROCKS,PA,15136,MCKEES ROCKS,,,-80.0733015,40.465395,412-771-0606,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,McKees Rocks
1842531,32803,BO RICS,1825 MCKEES ROCKS RD,MC KEES ROCKS,PA,15136,MCKEES ROCKS,,,-80.0952525,40.468059,(412) 331-2930,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Kennedy
1842532,32804,HOME GOODS,2000 PARK MANOR BLVD,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.169768,40.453812,(412) 859-0802,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,ROBINSON TOWNE CENTER,Robinson
1842533,32805,DUNHAMS SPORTS,100 HIGHLANDS MALL DR,NATRONA HEIGHTS,PA,15065,NATRONA HEIGHTS,,,-79.7129595,40.646997,(724) 230-0102,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Harrison
1842534,32806,FAMILY CHRISTIAN STORE,1874 UNION AVE,NATRONA HEIGHTS,PA,15065,BRACKENRIDGE,,,-79.7214195,40.625028,724-226-3322,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Harrison
1842535,32807,NAPA AUTO PARTS,423 E MAIN ST,CARNEGIE,PA,15106,CARNEGIE,,,-80.0817705,40.410981,(412) 276-3930,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
1842536,32808,NAPA AUTO PARTS,4351 STEUBENVILLE PIKE,PITTSBURGH,PA,15205,CRAFTON,,,-80.09406,40.441014,(412) 921-9200,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Robinson
1842537,32809,BO RICS,1717 UNION AVE HEIGHTS PLAZA,NATRONA HEIGHTS,PA,15065,NATRONA HEIGHTS,,,-79.7244885,40.622598,724-224-9226,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Harrison
1842538,32810,ALDI,11800 PERRY HWY,WEXFORD,PA,15090,WEXFORD,,,-80.055864,40.629744,(630) 879-8100,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Pine
1842539,32811,THR AND ASSOCIATES INC,3200 PLEASANT RUN,SPRINGDALE,PA,15144,SPRINGDALE,,,,,217-726-7590,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,unknown
1842540,32812,AT JEWELERS,751 ALLEGHENY RIVER BLVD,VERONA,PA,15147,VERONA,,,-79.8427755,40.506156,412-828-0723,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,VERONA
1842541,32813,SUPER DELUX CHINESE BUFFET,3500 WILLIAM PENN HWY,PITTSBURGH,PA,15235,WILKINS TWP,,,-79.806339,40.429989,412-825-8088,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,WILKINS
1842542,32814,JOSH STEEL CO,46 6TH ST,BRADDOCK,PA,15104,BRADDOCK,,,-79.8722595,40.401198,(412) 351-3500,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
1842543,32815,TUTTI FRUTTI,5874 FORBES AVE,PITTSBURGH,PA,15217,SQUIRREL HILL,,Squirrel Hill North,-79.9200945,40.437801,412-719-2226,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PITTSBURGH
1842544,32816,BERRY FRESH YOGURT,1717 MURRAY AVE,PITTSBURGH,PA,15217,SQUIRREL HILL,,Squirrel Hill North,-79.922817,40.437468,(412) 521-3145,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Pittsburgh
1842545,32817,RAZZY FRESH YOGURT,300 S CRAIG ST,PITTSBURGH,PA,15213,OAKLAND,,South Oakland,-79.951967655,40.4512899440001,412-681-0515,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Pittsburgh
1842546,32819,MAX TRADE GOLD LLC,2936 W LIBERTY AVE,PITTSBURGH,PA,15216,DORMONT,,,-80.035389,40.394448,(412) 563-7777,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Dormont
1842547,32820,KUHNS ,2820 GRACY CENTER WAY,CORAOPOLIS,PA,15108,CORAOPOLIS,,,-80.2162935,40.516443,412-264-3225,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Moon
1842548,32821,LS JEWELERS,1920 PARK MANOR BLVD,PITTSBURGH,PA,15205,ROBINSON TWP,,,-80.1677025,40.454559,(412) 788-0760,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,ROBINSON TOWNE CENTER,Robinson
1842549,32822,GOLD BUYERS OF PGH,1116 FREEPORT RD,PITTSBURGH,PA,15238,FOX CHAPEL,,,-79.881354,40.487526,(412) 980-5880,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,
1842550,32823,2T JEWELERS,332 5TH AVE,PITTSBURGH,PA,15222,DOWNTOWN,,,-79.9994745,40.440222,(412) 281-7072,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Pittsburgh
1842551,32824,DOLLAR GENERAL,995 GREENSBURG PIKE,EAST PITTSBURGH,PA,15112,EAST PITTSBURGH,,,-79.840026,40.416561,(412) 271-4045,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Wilkins
1842552,32825,DOLLAR GENERAL,1714 LAKETON RD,PITTSBURGH,PA,15221,WILKINSBURG,,,-79.8670935,40.448889,412-242-7280,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Wilkinsburg
1842553,32827,COIN CONNECTION INC,1809 A PINE HOLLOW RD,MC KEES ROCKS,PA,15136,MCKEES ROCKS,,,-80.148826331,40.4425610010001,(412) 771-1020,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Kennedy
1842554,32828,STARBUCKS COFFEE,1597 WASHINGTON PIKE,BRIDGEVILLE,PA,15017,BRIDGEVILLE,,,-80.095545,40.382451,(412) 429-6475,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,Bridgeville
1842555,32829,CHAMPS OUTLET,3075 CLAIRTON RD,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.943076,40.338333,412-653-6080,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CENTURY III MALL,West Mifflin
1842556,32830,JIMMY JAZZ,3075 CLAIRTON RD,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.943076,40.338333,412-655-4907,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CENTURY III MALL,West Mifflin
1842557,32831,BODY CENTRAL,3075 CLAIRTON RD,WEST MIFFLIN,PA,15122,WEST MIFFLIN,,,-79.943076,40.338333,412-650-1066,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,CENTURY III MALL,WEST MIFFLIN
1842558,32832,THE LIMITED,1000 ROSS PARK MALL DR,PITTSBURGH,PA,15237,ROSS TWP,,,-80.00847,40.542894,412-364-3423,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,ROSS PARK MALL,Ross
1842559,32833,SOMA INTIMATES,1500 WASHINGTON RD,PITTSBURGH,PA,15228,MT LEBANON,,,-80.0512875,40.356873,412-341-1065,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,GALLERIA MALL,MT LEBANON
1842560,32834,BOTTOM DOLLAR FOODS,1155 WASHINGTON PIKE ,BRIDGEVILLE,PA,15017,BRIDGEVILLE,,,-80.1035865,40.36824,412-221-1001,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,COLLIER
1842561,32835,ALDI,1160 WASHINGTON AVE,CARNEGIE,PA,15106,CARNEGIE,,,-80.085141,40.397031,(412) 276-3626,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
1842562,32836,ALDI,5239 BROWNSVILLE RD,PITTSBURGH,PA,15236,BALDWIN,,,-79.9843995,40.342617,(412) 653-3821,(___) ___-____,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,Baldwin
1842563,32837,ALDI,12012 FRANKSTOWN RD,PITTSBURGH,PA,15235,PENN HILLS,,,-79.821351,40.470426,412-793-1235,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,PENN HILLS
1842564,32838,ALDI,7350 SALTSBURG RD,PITTSBURGH,PA,15235,PENN HILLS,,,-79.7860395,40.477338,(412) 793-1937,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,
